text,page
"Capcom Arcade Stadium Packs 1, 2, and 3 (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0102-CUSA26271_00-CASPACK123BUNDLE
"Teenage Mutant Ninja Turtles: Shredder's Revenge (Simplified Chinese, English, Korean, Traditional Chinese)",https://store.playstation.com/en-id/product/HP5035-CUSA33208_00-TMNTSRH2INTSIEJA
OKAMI HD (English/Japanese Ver.),https://store.playstation.com/en-id/product/UP0102-CUSA08418_00-ASIAPLACEHOLDER0
"SONIC ORIGINS PS4&PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP0177-PPSA05326_00-SONICORIGINS0000
"Nobody Saves the World - Frozen Hearth (Simplified Chinese, English, Korean, Japanese)",https://store.playstation.com/en-id/product/EP2145-PPSA03333_00-NSTWDLC010000000
"A Plague Tale: Innocence (Simplified Chinese, English, Korean, Traditional Chinese)",https://store.playstation.com/en-id/product/EP4133-PPSA02387_00-APLAGUETALEGAME0
Detroit: Become Human™ Standard Edition (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/HP9000-CUSA08392_00-ASIAPLACEHOLDER0
"Concrete Genie (English, Korean, Thai, Traditional Chinese)",https://store.playstation.com/en-id/product/HP9000-CUSA11851_00-CONCRETEGENIE000
AI: THE SOMNIUM FILES (Game),https://store.playstation.com/en-id/product/JP0365-CUSA14673_00-ASIAFULLGAME0000
13 Sentinels: Aegis Rim (English),https://store.playstation.com/en-id/product/UP0177-CUSA19610_00-BSTUBCUSA1961000
"Doki Doki Literature Club + (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP1127-PPSA04639_00-DOKIDOKIPLUS00AS
Ni no Kuni™ II: Revenant Kingdom (English),https://store.playstation.com/en-id/product/EP0700-CUSA09243_00-ASIANNK2GAME0000
UNCHARTED 4: A Thief’s End & UNCHARTED: The Lost Legacy Digital Bundle (Game),https://store.playstation.com/en-id/product/HP9000-CUSA00912_00-U4UTLLBUNDLE0000
TRIALS of MANA (English/Japanese Ver.),https://store.playstation.com/en-id/product/JP0082-CUSA16924_00-TOMPS4APPJPN0001
Encore DLC (English Ver.),https://store.playstation.com/en-id/product/UP0177-CUSA07023_00-ASIA000000000001
"TRIALS of MANA (Simplified Chinese, Korean, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0082-CUSA17417_00-TOMPS4APPASIA001
Wily Numbers: Instrumental Stage Tracks (English/Chinese/Japanese Ver.),https://store.playstation.com/en-id/product/UP0102-CUSA10784_00-ASIA000000000001
SaGa Frontier Remastered (Japanese),https://store.playstation.com/en-id/product/JP0082-CUSA26053_00-9748147428929676
DRAGON QUEST HEROES II™ (English Ver.),https://store.playstation.com/en-id/product/UP0082-CUSA06769_00-ASIAGAME00000000
PERSONA5 SCRAMBLE THE PHANTOM STRIKERS (Traditional Chinese),https://store.playstation.com/en-id/product/HP0177-CUSA18513_00-0000000000000000
"Premium Fun Pack　PS4&PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP0177-PPSA05326_00-0349747508934219
SWORD ART ONLINE Alicization Lycoris (English),https://store.playstation.com/en-id/product/EP0700-CUSA18228_00-SWORDARTAL0000EU
Concrete Genie - Deluxe Bundle (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/HP9000-CUSA11851_00-CGDELUXEBUNDLE00
"DRAGON QUEST XI S: Echoes of an Elusive Age – Definitive Edition (Simplified Chinese, Korean, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0082-CUSA19282_00-0000000000000000
"Classic Music Pack PS4&PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP0177-PPSA05326_00-4091777198237767
A Plague Tale: Innocence - Coats of Arms DLC (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP4133-PPSA02387_00-APLAGUETALEDLC01
"NieR Replicant ver.1.22474487139... (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0082-CUSA19072_00-0000000000000000
"NEO: The World Ends with You (English, Japanese)",https://store.playstation.com/en-id/product/JP0082-CUSA26375_00-NEOTWEWY20072021
Ni no Kuni™ II: REVENANT KINGDOM - The Tale of a Timeless Tome (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA09243_00-ASIALRGDLC02BRKT
"Caligula 2 (Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000000
"LOST JUDGMENT PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0177-PPSA03792_00-LOSTJUDGMENT0001
"Voice of Cards: The Isle Dragon Roars + DLC set (English, Japanese)",https://store.playstation.com/en-id/product/HP0082-CUSA27401_00-VOCTIDRSET000001
Ni no Kuni™ II: Revenant Kingdom - Season Pass (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA09243_00-ASIA000000000000
Ni no Kuni™ II: REVENANT KINGDOM - The Lair of the Lost Lord (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA09243_00-ASIALRGDLC01INFI
"Haven (Simplified Chinese, English, Japanese)",https://store.playstation.com/en-id/product/HP0918-PPSA02467_00-HAVENPS5SIEJA001
Ni no Kuni™ II: REVENANT KINGDOM - Adventure Pack (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA09243_00-ASIA000000000001
"The Last of Us™ Left Behind Stand Alone (PS4 Version) (English, Korean, Traditional Chinese)",https://store.playstation.com/en-id/product/HP9000-CUSA00560_00-THELASTOFUS00000
BLUE REFLECTION: Second Light (English),https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-APPBRTIE00000000
"Far Cry New Dawn - Digital Standard Edition (Simplified Chinese, English, Korean)",https://store.playstation.com/en-id/product/EP0001-CUSA13885_00-ASIAFULLGAME0000
The Outer Worlds (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP4581-CUSA16285_00-ASIAFULLGAME0000
"Alba: A Wildlife Adventure (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/EP1302-PPSA03133_00-ALBAADVENTUREPS5
SWORD ART ONLINE Alicization Lycoris Design Contest Costumes (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA18228_00-SAO6KFJ001100000
SWORD ART ONLINE Alicization Lycoris - Blooming of Matricaria (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA18228_00-SAO6KFJ007100000
SWORD ART ONLINE Alicization Lycoris Premium Pass (Add-On),https://store.playstation.com/en-id/product/EP0700-CUSA18228_00-6188374880964618
4 YoRHa (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP0082-CUSA19072_00-COSTUME000000001
SAO Coins 600 (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA18228_00-CPK0020000000000
SWORD ART ONLINE Alicization Lycoris - Blooming of Forget-me-not (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA18228_00-SAO6KFJ006100000
SAO Coins 2100 (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA18228_00-CPK0040000000000
Stigma [★Lunatic Plus] (Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000014
Voice of Cards: The Isle Dragon Roars Pixel Art Set (English/Japanese Ver.),https://store.playstation.com/en-id/product/HP0082-CUSA27401_00-VOCTIDRPIXEL0001
Voice of Cards: The Isle Dragon Roars Library Desk (English/Japanese Ver.),https://store.playstation.com/en-id/product/HP0082-CUSA27401_00-VOCTIDRTABLE0001
Voice of Cards: The Isle Dragon Roars Yonah's Toy Box (Add-On),https://store.playstation.com/en-id/product/HP0082-CUSA27401_00-VOCTIDRDLC1SET01
Voice of Cards: The Isle Dragon Roars Grimoire Weiss Board (English/Japanese Ver.),https://store.playstation.com/en-id/product/HP0082-CUSA27401_00-VOCTIDRBOARD0001
Voice of Cards: The Isle Dragon Roars Emil's Pattern (English/Japanese Ver.),https://store.playstation.com/en-id/product/HP0082-CUSA27401_00-VOCTIDRREVERSE01
Voice of Cards: The Isle Dragon Roars Emil Dice (English/Japanese Ver.),https://store.playstation.com/en-id/product/HP0082-CUSA27401_00-VOCTIDRDICE00001
Voice of Cards: The Isle Dragon Roars Emil Avatar (English/Japanese Ver.),https://store.playstation.com/en-id/product/HP0082-CUSA27401_00-VOCTIDRAVATAR001
The Outer Worlds: Peril on Gorgon (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP4581-CUSA16285_00-OUTERWORLDSDLC01
The Outer Worlds Expansion Pass (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP4581-CUSA16285_00-THEOUTERWORLDSXP
The Outer Worlds: Murder on Eridanos (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/UP4581-CUSA16285_00-OUTERWORLDSDLC02
Far Cry New Dawn - Credits Pack -XXL (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA13885_00-ASIA000000000004
Far Cry New Dawn - Credits Pack - XL (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA13885_00-ASIA000000000003
Far Cry New Dawn - Credits Pack - Medium (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA13885_00-ASIA000000000001
Far Cry New Dawn - Credits Pack - Large (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA13885_00-ASIA000000000002
Far Cry New Dawn - Credits Pack - Small (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA13885_00-ASIA000000000000
"Yuki, Shiho & Mio Costumes - Hospitable Kitties (English Ver.)",https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000023
"Yuki, Shiho & Mio Costumes - Beachside Puppies (English Ver.)",https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000027
School Development Facility - Summer Night Vacation (English Ver.),https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000016
"Rena, Hinako & Uta Costumes - Beachside Puppies (English Ver.)",https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000026
"Rena, Hinako & Uta Costumes - Hospitable Kitties (English Ver.)",https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000022
"Kokoro, Kirara & Hiori Costumes - Hospitable Kitties (English Ver.)",https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000021
Crafting Function - Ether Synthesis (English Ver.),https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000017
"Kokoro, Kirara & Hiori Costumes - Beachside Puppies (English Ver.)",https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000025
BLUE REFLECTION: Second Light Season Pass (English Ver.),https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIEPASS0000
Costume Set - Hospitable Kitties (English Ver.) (Add-On),https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-SETBRTIE00000001
Costume Set - Beachside Puppies (English Ver.) (Add-On),https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-SETBRTIE00000002
Ao Costume - Hospitable Kitty (English Ver.),https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000020
Ao Costume - Beachside Puppy (English Ver.),https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000024
Additional Map - Atelier Ryza Collab Dungeon (English Ver.),https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000018
Additional Map - Hidden Southern Island (English Ver.),https://store.playstation.com/en-id/product/UP4108-CUSA25335_00-DLCBRTIE00000019
Voice of Cards: The Isle Dragon Roars Devola's Music (English/Japanese Ver.),https://store.playstation.com/en-id/product/HP0082-CUSA27401_00-VOCTIDRBGM000001
Stigma [★Sweet Egoism] (Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000016
Stigma [★Walpurgisnacht] (Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000015
Voice of Cards: The Isle Dragon Roars Dress of the Bereft (English/Japanese Ver.),https://store.playstation.com/en-id/product/HP0082-CUSA27401_00-VOCTIDRCOSTUMES1
Stigma [★Yamato Spirit] (Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000020
Stigma [★Misery Syndrome] (Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000017
Stigma [★Secret Malice] (Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000012
Stigma [★Pure Voice] (Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000019
Stigma [★Femme Fatale] (Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000013
2 Stigmas - [★Invisible Melodies] and [★Audible Colors] (Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000011
Stigma [★Box of Happiness] (Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000021
Stigma [★Camaraderie] (Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/HP5846-CUSA27707_00-0000000000000018
SAO Coins 1300 (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA18228_00-CPK0030000000000
SAO Coins 100 (English Ver.),https://store.playstation.com/en-id/product/EP0700-CUSA18228_00-CPK0010000000000
Guacamelee! 2 (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/UP2045-CUSA07098_00-ASIA000000000000
"SONG OF HORROR (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/JP1201-CUSA27899_00-SONGOFHORROR0003
"Watch Dogs 2 - Digital Standard Edition PlayStation®Hits (Simplified Chinese, English, Korean)",https://store.playstation.com/en-id/product/EP0001-CUSA04294_00-ASIAST0000000000
Marvel's Spider-Man: Miles Morales PS4 & PS5 (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/concept/10000649
"Apex Legends™ PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/UP0006-PPSA04873_00-APEXLEGENDRSPWN1
"VALKYRIE ELYSIUM PS4&PS5 (zh/Ko Ver.) (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",https://store.playstation.com/en-id/product/HP0082-PPSA07276_00-VEPS5ASIA0000001
Ghost of Tsushima DIRECTOR’S CUT (Game),https://store.playstation.com/en-id/concept/235227
Ratchet & Clank: Rift Apart (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/concept/10000669
The Last of Us™ Part II Standard Edition (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/concept/230079
UNCHARTED: Legacy of Thieves Collection (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/concept/205354
Horizon Forbidden West™ (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/concept/10000886
The Last of Us™ Part I (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/concept/10002694
Far Cry 6 - Digital Standard Edition PS4 & PS5 (Game),https://store.playstation.com/en-id/concept/233961
Call of Duty®: Vanguard - Cross-Gen Bundle (Game),https://store.playstation.com/en-id/concept/10001234
TEKKEN 7 (English Ver.),https://store.playstation.com/en-id/concept/222022
RESIDENT EVIL 3 (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/233069
Red Dead Redemption 2 (Game),https://store.playstation.com/en-id/concept/209441
Watch Dogs: Legion PS4 & PS5 (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/232581
Madden NFL 23 PS5™ (English/Chinese Ver.),https://store.playstation.com/en-id/concept/10003900
VELVET COWBOY PACK (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA04294_00-ASIA000000000017
Ubisoft Pack (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA04294_00-ASIA000000000032
Supreme Pack (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA04294_00-ASIA000000000034
T-Bone Content Bundle (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA04294_00-ASIA000000000001
Urban Artist Pack (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA04294_00-ASIA000000000033
Ultimate Pack 1 (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA04294_00-ASIA000000000035
Assassin's Creed Valhalla - Digital Standard Edition PS4 & PS5 (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/concept/10000237
Season Pass (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA04294_00-ASIASEASON000000
RETRO MODERNIST PACK (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA04294_00-ASIA000000000013
Base Pack 500 (English/Chinese/Korean/Japanese Ver.),https://store.playstation.com/en-id/product/JP0001-CUSA15645_00-FARCRY6CURTIER10
Psychedelic Pack (English/Chinese/Korean Ver.),https://store.playstation.com/en-id/product/EP0001-CUSA04294_00-ASIA000000000030
